Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Eswatini,SWZ,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,54.7285716552844
Eswatini,SWZ,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..
Eswatini,SWZ,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..
Eswatini,SWZ,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..
Eswatini,SWZ,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..
Eswatini,SWZ,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..
Eswatini,SWZ,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..
Eswatini,SWZ,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0019
Eswatini,SWZ,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0193
Eswatini,SWZ,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.0494
Eswatini,SWZ,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0028
Eswatini,SWZ,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0126
Eswatini,SWZ,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0151
Eswatini,SWZ,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,3.0492
Eswatini,SWZ,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.50156491377182
Eswatini,SWZ,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,-0.5838
Eswatini,SWZ,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Eswatini,SWZ,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Eswatini,SWZ,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Eswatini,SWZ,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,7.26848775840239
Eswatini,SWZ,"Children out of school, primary, female",SE.PRM.UNER.FE,4410
Eswatini,SWZ,"Children out of school, primary",SE.PRM.UNER,7275
Eswatini,SWZ,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
Eswatini,SWZ,"Children out of school, primary, male",SE.PRM.UNER.MA,2865
Eswatini,SWZ,Lower secondary school starting age (years),SE.SEC.AGES,13
Eswatini,SWZ,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
Eswatini,SWZ,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
Eswatini,SWZ,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,316
Eswatini,SWZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.316891795502654
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.028
Eswatini,SWZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.112
Eswatini,SWZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.859
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.22350831658598
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.661786258781987
Equatorial Guinea,GNQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22.7
Equatorial Guinea,GNQ,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,3
Equatorial Guinea,GNQ,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,28.3
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,67
Equatorial Guinea,GNQ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.4
Equatorial Guinea,GNQ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,89.8
Equatorial Guinea,GNQ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Equatorial Guinea,GNQ,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Equatorial Guinea,GNQ,Age dependency ratio (% of working-age population),SP.POP.DPND,70.2001204157552
Equatorial Guinea,GNQ,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.07193614567664
Equatorial Guinea,GNQ,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,64.1281842700786
Equatorial Guinea,GNQ,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..
Equatorial Guinea,GNQ,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..
Equatorial Guinea,GNQ,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..
Equatorial Guinea,GNQ,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..
Equatorial Guinea,GNQ,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..
Equatorial Guinea,GNQ,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..
Equatorial Guinea,GNQ,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0025
Equatorial Guinea,GNQ,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0007
Equatorial Guinea,GNQ,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.0149
Equatorial Guinea,GNQ,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0003
Equatorial Guinea,GNQ,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0046
Equatorial Guinea,GNQ,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0115
Equatorial Guinea,GNQ,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,9.1255
Equatorial Guinea,GNQ,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.05975731129525
Equatorial Guinea,GNQ,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,17.6784
Equatorial Guinea,GNQ,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Equatorial Guinea,GNQ,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Equatorial Guinea,GNQ,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Equatorial Guinea,GNQ,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Equatorial Guinea,GNQ,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Equatorial Guinea,GNQ,"Children out of school, primary",SE.PRM.UNER,..
Equatorial Guinea,GNQ,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
Equatorial Guinea,GNQ,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Equatorial Guinea,GNQ,Lower secondary school starting age (years),SE.SEC.AGES,13
Equatorial Guinea,GNQ,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
Equatorial Guinea,GNQ,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
Equatorial Guinea,GNQ,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,130
Equatorial Guinea,GNQ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.768854336942156
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.355
Equatorial Guinea,GNQ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.715
Equatorial Guinea,GNQ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.261
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.39988362720531
Cote d'Ivoire,CIV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.75602084648943
Cote d'Ivoire,CIV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,41.7
Cote d'Ivoire,CIV,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,6.9
Cote d'Ivoire,CIV,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,70.9
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,72
Cote d'Ivoire,CIV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,45.3
Cote d'Ivoire,CIV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,95
Cote d'Ivoire,CIV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Cote d'Ivoire,CIV,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Cote d'Ivoire,CIV,Age dependency ratio (% of working-age population),SP.POP.DPND,79.1970017771129
Cote d'Ivoire,CIV,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.53873918074995
Cote d'Ivoire,CIV,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.658262596363
Cote d'Ivoire,CIV,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..
Cote d'Ivoire,CIV,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..
Cote d'Ivoire,CIV,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..
Cote d'Ivoire,CIV,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..
Cote d'Ivoire,CIV,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..
Cote d'Ivoire,CIV,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0507
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0034
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.3973
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.011
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.091
Cote d'Ivoire,CIV,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.3077
Cote d'Ivoire,CIV,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,36.5208
Cote d'Ivoire,CIV,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.20153964786711
Cote d'Ivoire,CIV,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,91.1976
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Cote d'Ivoire,CIV,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,47.3221933962677
Cote d'Ivoire,CIV,"Children out of school, primary, female",SE.PRM.UNER.FE,474797
Cote d'Ivoire,CIV,"Children out of school, primary",SE.PRM.UNER,864826
Cote d'Ivoire,CIV,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
Cote d'Ivoire,CIV,"Children out of school, primary, male",SE.PRM.UNER.MA,390029
Cote d'Ivoire,CIV,Lower secondary school starting age (years),SE.SEC.AGES,12
Cote d'Ivoire,CIV,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
Cote d'Ivoire,CIV,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
Cote d'Ivoire,CIV,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,58
Cote d'Ivoire,CIV,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.73444779152076
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.562
Cote d'Ivoire,CIV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.649
Cote d'Ivoire,CIV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.731
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.31116944064918
"Congo, Dem. Rep.",COD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.84381468903847
"Congo, Dem. Rep.",COD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.8
"Congo, Dem. Rep.",COD,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0.7
"Congo, Dem. Rep.",COD,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,9.9
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,21.5
"Congo, Dem. Rep.",COD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1
"Congo, Dem. Rep.",COD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,45.3
"Congo, Dem. Rep.",COD,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,27.4411307638978
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,20.4962059938261
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,34.1915810486816
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,28.7052811499108
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,17.8892800155854
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,11.6736446429543
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,33.8109671064877
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,36.7559967003121
"Congo, Dem. Rep.",COD,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,25.4022040097152
